order_id,product_id,quantity,unit_price,discount
5740,1452,4,1668.48,0.05
18588,965,5,460.69,0.1
2521,884,4,458.89,0.0
18825,1387,1,888.79,0.2
16716,1595,2,618.92,0.2
8629,1527,1,1157.99,0.0
19363,1089,1,1920.47,0.15
5005,669,1,1128.62,0.05
8882,1031,2,1525.94,0.2
3765,534,5,1463.58,0.0
9913,420,4,590.42,0.0
9206,47,5,1178.94,0.1
4298,770,4,995.34,0.2
1427,591,1,609.86,0.1
3233,91,2,76.88,0.05
13143,147,5,1070.58,0.05
18946,1570,4,264.16,0.05
2195,1439,3,969.91,0.1
15596,1626,2,323.72,0.15
68,1204,4,634.26,0.1
6116,967,5,736.35,0.05
16558,659,1,363.95,0.0
18241,1659,1,1787.4,0.15
13213,1426,3,1241.43,0.05
13075,624,3,545.83,0.2
2502,819,2,768.55,0.2
7067,718,5,1925.73,0.05
2991,1954,5,1720.29,0.1
11342,209,2,1003.44,0.0
2964,579,4,1760.03,0.2
15438,381,2,1895.6,0.05
14434,722,4,831.38,0.1
8445,1857,2,1475.2,0.05
17720,1642,1,317.79,0.1
5459,1044,5,1508.42,0.2
12437,1069,2,1832.29,0.0
19356,1105,2,1681.02,0.05
7127,682,5,1121.9,0.05
18881,1246,4,937.05,0.2
7186,455,4,1944.9,0.1
7624,1379,2,661.92,0.15
14296,1199,1,403.33,0.05
17509,1400,4,1878.58,0.15
1283,1572,3,936.58,0.2
11044,567,2,1439.59,0.2
13034,573,1,1482.38,0.1
7160,143,4,1496.29,0.2
1571,1367,2,1959.69,0.0
18469,491,5,1002.66,0.1
18207,1831,5,1982.63,0.2
15675,1474,5,1518.2,0.1
12644,1995,1,887.94,0.2
11319,830,4,1618.26,0.05
14628,353,4,210.1,0.1
6611,750,1,1583.2,0.05
12276,559,2,1402.27,0.0
18416,1875,2,33.16,0.0
13071,562,1,1985.75,0.2
10171,46,5,132.73,0.15
10086,1705,5,1344.76,0.0
9144,1232,1,1226.56,0.05
10479,1207,2,1053.84,0.1
11337,790,3,305.38,0.0
12076,1644,1,826.33,0.0
9448,452,4,1225.84,0.2
8475,731,4,1859.22,0.05
7102,356,1,1520.95,0.0
3981,1640,2,226.66,0.1
6219,955,4,870.25,0.1
15583,1826,1,640.71,0.15
11995,978,5,1408.36,0.15
4417,393,2,281.11,0.1
19087,1047,4,1569.69,0.15
8609,446,1,1935.28,0.15
1101,852,1,1702.26,0.0
15293,18,2,346.42,0.15
6924,1975,1,1762.41,0.1
13413,746,4,1446.25,0.1
10169,1786,5,1586.5,0.05
2719,1077,2,1634.42,0.15
11193,744,2,1985.92,0.2
14919,1172,3,529.87,0.15
3044,1720,5,611.31,0.05
2824,1995,2,887.94,0.0
15165,1291,3,1135.57,0.05
1439,1964,1,1396.54,0.15
3541,1965,2,388.44,0.05
12050,233,1,1546.49,0.15
10477,1990,1,1012.52,0.2
12795,115,3,1881.03,0.1
18190,1666,5,1420.13,0.2
12691,1410,1,789.17,0.05
17302,1544,2,565.54,0.2
18005,1235,1,1775.95,0.2
10606,1124,1,1961.28,0.05
8410,1123,2,779.25,0.1
16818,1096,3,1703.52,0.2
300,406,1,605.8,0.1
1145,1587,2,1365.26,0.1
19912,1238,4,507.04,0.1
110,1318,5,1690.48,0.1
2044,687,5,208.0,0.1
9246,1351,5,1312.54,0.1
18342,740,3,1976.37,0.2
19611,819,5,768.55,0.0
2373,938,5,1570.87,0.0
16146,547,4,834.61,0.0
13220,554,4,186.43,0.15
13606,1447,4,1123.03,0.05
1790,1367,1,1959.69,0.0
12681,1065,2,724.79,0.2
5372,144,2,979.02,0.1
8278,715,4,704.88,0.2
6301,1130,5,1586.35,0.1
9808,677,4,689.42,0.0
3214,583,2,1699.44,0.1
10399,560,5,1972.34,0.05
7912,1325,1,1544.19,0.0
7239,684,3,63.24,0.1
12103,1366,5,43.06,0.15
10262,1004,5,113.86,0.2
13378,1107,3,1105.59,0.1
14903,307,1,1426.24,0.15
19972,629,5,284.2,0.15
520,811,4,1102.49,0.05
3654,1656,3,1544.81,0.15
18635,266,2,1491.62,0.0
11715,606,3,1914.69,0.15
16409,1591,3,1393.29,0.2
12726,65,2,1438.22,0.1
9528,1685,1,1579.59,0.05
18798,1427,1,373.76,0.0
12967,1086,3,566.63,0.05
19231,1232,1,1226.56,0.2
9574,381,2,1895.6,0.15
18008,1016,5,1536.0,0.05
6977,110,1,1042.24,0.15
6734,1405,4,585.9,0.1
7754,171,3,1763.85,0.15
3646,1467,5,1466.22,0.0
1893,1848,4,1933.78,0.15
14578,943,5,450.54,0.05
9394,336,4,693.62,0.0
6955,817,3,90.18,0.1
13840,136,5,1786.59,0.05
14094,512,4,1411.28,0.15
13516,1548,4,1724.72,0.05
12027,781,2,1482.63,0.2
11913,230,4,1670.27,0.15
4547,871,4,1395.91,0.05
7902,1412,3,184.91,0.0
11274,55,4,1457.79,0.1
12499,1496,1,924.64,0.05
6615,406,5,605.8,0.15
2412,1335,3,1760.19,0.1
12241,1608,1,646.57,0.15
11912,1800,1,685.81,0.15
15046,968,5,1753.71,0.0
13729,1393,2,1705.0,0.05
6348,1006,3,1504.1,0.15
10669,350,3,682.33,0.15
4272,1053,3,1095.5,0.2
13188,474,3,1522.53,0.05
17986,357,1,1272.42,0.15
5083,951,3,977.72,0.15
11444,373,2,1448.85,0.15
4592,265,3,1134.03,0.15
19080,1346,2,978.28,0.05
16622,1847,5,1432.76,0.1
4291,1617,5,290.46,0.15
15912,1039,3,1497.0,0.2
1989,26,1,1796.16,0.05
10867,267,4,1216.09,0.0
15338,1230,2,765.24,0.15
5874,4,4,469.16,0.15
15350,228,1,1894.39,0.05
1819,1330,1,1140.28,0.0
19868,412,3,1907.04,0.2
2076,828,1,544.52,0.15
19195,1904,2,885.83,0.2
16572,683,1,1261.37,0.15
11481,286,4,1176.74,0.05
18182,1856,4,551.7,0.15
1091,1931,4,939.1,0.05
14732,51,4,947.98,0.2
10813,272,5,833.93,0.15
11071,916,4,796.9,0.2
2059,453,5,1999.19,0.15
2150,270,5,1578.28,0.2
19858,140,1,1892.39,0.2
16693,1610,1,286.77,0.15
19398,1069,4,1832.29,0.1
591,317,2,866.59,0.05
10275,191,2,1882.42,0.1
1267,178,1,1586.9,0.15
6842,45,1,1799.73,0.2
19254,1125,5,1660.15,0.15
2652,1502,1,1186.37,0.05
11847,810,3,1904.43,0.2
13678,1922,3,1296.1,0.1
16383,210,1,84.52,0.15
7231,1262,3,225.16,0.05
13650,814,5,1174.31,0.0
11302,80,4,319.7,0.1
14818,111,4,865.44,0.0
4767,881,1,530.48,0.05
5621,1655,5,1495.84,0.0
11808,1451,1,1920.43,0.1
11716,1882,4,904.7,0.15
10829,19,1,762.01,0.15
6094,511,5,600.51,0.0
15901,1,2,1484.39,0.15
9672,928,3,1171.05,0.1
3912,1342,5,1573.8,0.0
13441,518,2,408.13,0.1
3892,838,2,621.56,0.0
4661,1061,3,150.4,0.2
10340,1400,1,1878.58,0.1
12988,1265,5,1944.8,0.0
7910,1652,1,1464.91,0.05
4830,211,1,504.48,0.05
17588,1458,2,137.1,0.0
6940,1558,2,1367.34,0.05
9245,881,4,530.48,0.15
17383,1037,1,1087.27,0.1
4039,1211,1,1164.11,0.0
14567,1144,1,1641.8,0.15
18620,551,3,228.86,0.1
19788,842,5,48.72,0.2
2483,278,3,1075.46,0.2
7566,1426,3,1241.43,0.15
3375,1619,1,364.1,0.1
7465,537,3,1032.98,0.0
12601,991,5,1672.24,0.05
7502,259,4,1356.83,0.0
16389,1336,4,1496.62,0.2
18094,895,3,1041.78,0.05
11686,1970,1,1600.51,0.0
8548,83,2,532.61,0.0
13842,1816,5,423.43,0.05
16585,167,2,310.22,0.15
17101,284,5,1991.88,0.2
9819,580,1,993.76,0.15
2603,1140,3,1200.72,0.1
13023,573,2,1482.38,0.2
8420,509,5,1545.12,0.1
5611,318,1,1114.96,0.15
6708,1794,1,1109.8,0.0
12354,1953,3,1406.68,0.2
18049,110,1,1042.24,0.15
11359,1172,5,529.87,0.1
7621,977,4,1557.03,0.0
14081,367,2,173.24,0.05
1200,1366,2,43.06,0.0
6483,1448,2,406.37,0.05
1592,1098,5,200.91,0.0
2562,148,2,1327.68,0.2
18427,994,2,834.98,0.1
15170,132,1,894.6,0.15
9698,1936,3,714.14,0.2
6588,535,1,1474.55,0.0
1685,1982,5,1925.48,0.05
13989,1688,1,1072.96,0.2
13166,692,2,1413.45,0.15
8143,500,3,458.95,0.05
4655,1085,2,583.22,0.0
2809,1862,5,889.59,0.1
19901,1410,3,789.17,0.0
15735,997,5,1841.19,0.15
1930,378,3,1407.15,0.2
13172,1914,5,1258.57,0.0
9322,1627,5,731.57,0.1
8626,725,3,190.82,0.0
5825,920,3,776.2,0.0
14686,1277,5,248.67,0.0
734,193,5,302.65,0.05
9143,1274,2,924.37,0.0
1822,498,5,1169.49,0.15
2162,31,4,1442.84,0.1
12275,1300,4,197.03,0.05
6629,491,5,1002.66,0.15
3030,1121,1,1524.14,0.0
12219,1100,2,573.85,0.0
3915,1646,5,859.08,0.15
8383,1071,2,1031.05,0.0
4830,1846,1,1759.47,0.2
8115,1846,1,1759.47,0.15
15981,1458,3,137.1,0.05
2874,1999,5,841.51,0.0
15853,747,4,1234.07,0.1
7024,80,5,319.7,0.2
17774,420,5,590.42,0.2
3043,1767,4,659.59,0.1
7655,960,4,770.18,0.15
6432,142,3,1707.63,0.05
17465,1715,4,1973.34,0.1
17306,778,3,92.86,0.2
7248,36,5,309.91,0.05
5929,855,1,665.68,0.05
3770,477,2,839.18,0.1
3067,1887,1,108.96,0.05
8217,1714,5,176.73,0.1
12287,798,3,1640.83,0.0
12475,83,4,532.61,0.05
5867,828,1,544.52,0.05
3179,384,4,1325.55,0.15
14108,902,4,291.99,0.1
4191,399,5,751.05,0.0
9586,1397,3,982.44,0.0
4280,1878,2,1494.15,0.0
14636,1099,3,717.49,0.05
2517,1504,5,1198.53,0.1
7106,1087,3,1645.13,0.1
13587,1402,1,223.09,0.2
19632,1625,4,1688.34,0.1
13882,1466,3,1810.39,0.1
19957,796,2,829.05,0.15
7035,181,5,1103.03,0.15
5728,1601,1,1814.82,0.05
6610,1965,2,388.44,0.15
792,1979,5,1539.9,0.15
10059,523,4,1929.21,0.15
5859,774,5,1426.08,0.1
3912,1966,3,443.31,0.1
12001,1884,5,1743.53,0.0
7881,1974,4,473.26,0.05
8441,521,5,1277.7,0.1
13840,447,5,134.55,0.1
13009,334,1,889.01,0.1
901,1388,3,1559.32,0.15
8023,429,5,645.82,0.0
15808,235,3,1161.95,0.1
18036,1645,2,949.61,0.15
14908,998,5,96.71,0.1
8262,469,1,1285.61,0.1
18975,1161,3,526.3,0.2
19864,1918,3,1597.3,0.15
8857,1485,5,714.47,0.0
4038,34,2,1525.11,0.15
5596,204,1,1608.79,0.05
13467,678,1,699.86,0.15
1274,732,5,1983.72,0.05
11428,1556,4,294.57,0.15
10092,1179,2,482.32,0.0
3200,1852,1,20.69,0.1
4541,1935,1,852.7,0.1
10714,1401,4,1284.58,0.2
5915,1066,3,952.34,0.1
18944,1251,2,619.2,0.2
15031,230,2,1670.27,0.15
15235,1585,5,455.56,0.2
2829,1944,4,956.85,0.1
5719,629,4,284.2,0.05
12264,1068,2,491.44,0.05
4275,951,3,977.72,0.1
17175,949,4,1984.73,0.0
1683,310,2,1989.28,0.2
2720,1037,2,1087.27,0.1
5958,1389,1,1526.08,0.05
6493,1434,2,740.3,0.15
10366,217,5,662.96,0.15
19086,1929,2,1354.5,0.05
7180,29,4,131.74,0.05
1089,328,1,705.29,0.2
2338,1534,1,1269.21,0.15
4010,1051,5,1738.36,0.2
8300,330,3,1493.49,0.2
15107,1811,2,996.42,0.0
18141,1575,2,780.24,0.0
4605,237,3,757.53,0.05
15573,1791,5,1721.42,0.2
2576,1619,4,364.1,0.05
4588,1466,4,1810.39,0.05
10324,1094,4,326.1,0.0
18125,171,5,1763.85,0.15
12634,1349,4,1848.66,0.2
16623,39,2,120.56,0.2
9821,471,2,882.01,0.2
7483,1267,3,34.38,0.0
13437,1619,2,364.1,0.1
1798,374,4,670.06,0.1
11063,920,5,776.2,0.1
18240,1805,5,1727.42,0.05
5721,751,1,1109.03,0.1
5610,1355,1,1480.47,0.2
7696,1065,3,724.79,0.05
11218,750,3,1583.2,0.05
9805,1724,3,986.31,0.2
938,270,5,1578.28,0.1
1909,1589,5,1522.1,0.15
8657,1674,2,1784.35,0.05
19149,260,4,1975.37,0.15
17508,1720,2,611.31,0.05
502,445,3,1797.86,0.05
14458,189,3,1746.08,0.15
16991,698,2,337.9,0.05
886,1648,1,1827.94,0.15
12368,1094,1,326.1,0.0
7562,785,3,142.51,0.0
13833,1092,2,1894.22,0.1
14273,1328,2,533.65,0.0
9712,591,5,609.86,0.15
7258,565,1,789.15,0.15
2436,439,5,1149.97,0.05
15388,1887,5,108.96,0.15
2141,1612,5,271.07,0.15
8088,252,1,602.43,0.2
17419,1356,2,1738.16,0.2
13493,1029,2,777.87,0.2
14273,1253,5,577.09,0.15
15481,1339,5,1007.29,0.05
214,1418,4,1738.29,0.15
132,1193,4,1403.85,0.1
18491,1792,3,864.21,0.05
3393,1408,1,906.14,0.0
516,1177,4,393.52,0.15
5189,1608,5,646.57,0.0
8644,353,5,210.1,0.15
7845,841,3,684.81,0.05
7288,1076,4,1757.88,0.0
14650,1920,4,1930.27,0.1
15037,294,3,414.39,0.0
5766,1906,2,702.46,0.15
4428,428,1,1206.89,0.2
9158,115,3,1881.03,0.0
289,1583,5,1151.41,0.0
17458,1640,4,226.66,0.05
6106,1400,3,1878.58,0.2
6793,1469,3,1985.48,0.1
11920,609,3,1013.94,0.15
9926,817,4,90.18,0.1
11140,1000,1,1132.2,0.0
334,753,2,1037.91,0.0
11891,1670,4,113.65,0.15
5330,1049,3,1913.62,0.15
16131,990,2,232.09,0.15
14527,1149,2,954.36,0.2
18589,1428,3,295.02,0.0
13400,48,3,139.46,0.0
10329,631,5,468.13,0.0
1844,500,3,458.95,0.2
14290,1694,2,606.61,0.0
11307,734,1,1310.9,0.05
18916,1162,3,1225.7,0.05
9904,197,5,614.23,0.05
19073,531,3,572.7,0.05
15902,86,5,505.99,0.0
4195,210,3,84.52,0.15
2157,1087,3,1645.13,0.2
19731,30,5,506.57,0.1
7564,1147,3,221.6,0.0
19544,1913,4,311.78,0.15
3152,1792,4,864.21,0.1
3974,9,5,197.95,0.0
7174,806,5,319.44,0.05
2815,681,3,491.61,0.05
6640,953,4,1523.58,0.15
5692,907,5,273.1,0.2
19038,165,4,1014.39,0.2
11089,28,1,309.92,0.0
8039,1297,5,644.78,0.05
1562,1358,2,50.38,0.05
7828,1895,2,238.1,0.1
6997,667,5,1278.17,0.1
4809,1191,3,1364.78,0.15
5819,342,5,1119.65,0.1
1673,707,4,1647.45,0.1
16466,1109,5,396.88,0.15
13560,501,2,1050.84,0.05
6860,875,3,1648.68,0.2
10967,1077,1,1634.42,0.05
16798,1182,3,1475.17,0.0
16521,1606,3,1609.88,0.2
7610,31,5,1442.84,0.05
13392,618,2,1369.66,0.1
13106,128,5,105.19,0.0
9822,1327,3,193.1,0.2
15496,463,3,1007.63,0.2
11672,1660,1,854.67,0.1
14380,813,1,400.28,0.2
1781,1862,3,889.59,0.0
16880,985,5,1705.24,0.1
797,1335,5,1760.19,0.0
5645,1351,2,1312.54,0.2
18968,655,1,631.8,0.1
3909,93,3,1798.35,0.0
9351,1081,4,779.13,0.05
977,289,1,1901.36,0.0
13634,400,4,452.95,0.0
16048,830,5,1618.26,0.05
14226,1015,2,1634.09,0.0
6879,771,2,522.2,0.2
13976,286,4,1176.74,0.2
2605,1404,5,777.86,0.1
15830,1085,1,583.22,0.0
17696,396,3,1811.09,0.15
13308,809,4,102.66,0.1
1709,946,4,1888.88,0.2
2344,1792,1,864.21,0.0
1008,953,2,1523.58,0.15
6256,327,2,364.93,0.1
8420,1728,5,1637.47,0.1
11410,86,2,505.99,0.1
5163,1170,2,781.26,0.05
12066,1045,4,1234.14,0.05
11026,1831,2,1982.63,0.0
17644,1519,5,772.27,0.0
7478,1770,4,1714.26,0.1
17211,1872,1,527.26,0.15
17473,687,3,208.0,0.05
1240,1088,3,443.63,0.15
12637,792,3,7.92,0.2
7242,1235,1,1775.95,0.15
18523,322,5,429.41,0.15
12418,406,4,605.8,0.1
10346,450,4,477.29,0.2
6857,310,4,1989.28,0.0
18961,791,4,1085.38,0.05
13907,1790,2,922.01,0.2
16218,920,4,776.2,0.1
446,1566,3,442.74,0.15
14108,884,5,458.89,0.2
18449,599,3,296.12,0.0
15375,1402,3,223.09,0.1
315,1216,2,266.62,0.1
12796,115,1,1881.03,0.05
6826,118,5,1311.14,0.2
15264,328,5,705.29,0.0
19334,411,4,1330.42,0.05
16497,1719,4,983.72,0.15
10309,1538,1,339.18,0.05
16585,1098,2,200.91,0.0
11895,703,2,1132.97,0.05
5291,1120,2,1465.35,0.2
8601,1494,5,210.35,0.05
11001,286,3,1176.74,0.1
688,558,1,439.71,0.05
7446,810,4,1904.43,0.05
3591,1681,4,1291.12,0.15
15345,498,3,1169.49,0.0
357,587,1,189.47,0.05
10700,1953,1,1406.68,0.1
9781,1345,2,265.1,0.1
12931,1704,4,49.98,0.15
5155,1407,5,1381.46,0.2
16462,1288,3,389.97,0.1
14771,375,2,623.91,0.1
7702,1613,1,1556.43,0.05
3770,1812,3,432.09,0.0
7744,282,1,1648.59,0.2
10860,925,4,1934.21,0.15
2115,121,5,191.31,0.0
12835,1269,4,1395.38,0.15
2260,136,2,1786.59,0.15
8572,1552,1,1286.31,0.2
12000,665,4,1071.06,0.05
17724,533,1,549.31,0.15
14497,352,1,1812.32,0.15
13805,262,4,1707.4,0.1
15418,1298,5,383.79,0.05
3548,1219,3,1612.31,0.15
11657,1822,2,1874.64,0.0
5402,1195,1,578.14,0.0
691,1920,1,1930.27,0.2
2055,1976,1,1656.76,0.2
13230,964,5,721.71,0.05
14839,269,2,198.84,0.2
17815,361,5,158.08,0.0
3776,493,3,1214.49,0.15
18945,1813,2,807.04,0.1
3968,1359,4,411.58,0.2
12124,344,1,922.21,0.0
10388,845,3,676.44,0.1
7303,772,2,1773.4,0.2
4058,363,2,1908.69,0.15
8004,150,1,658.07,0.1
8502,1390,5,1136.25,0.15
7362,118,2,1311.14,0.2
12159,1437,3,830.45,0.05
18660,837,3,288.49,0.0
15180,228,2,1894.39,0.1
2855,1012,4,1652.69,0.0
16923,396,2,1811.09,0.1
7576,171,2,1763.85,0.05
17606,1420,1,1254.77,0.05
7770,1898,3,1036.36,0.05
2984,1556,3,294.57,0.05
2868,1771,2,738.05,0.2
9952,1484,1,1260.79,0.2
4086,1407,2,1381.46,0.15
4435,767,1,492.74,0.1
1377,437,2,1899.19,0.0
3885,225,5,62.59,0.0
15633,1903,1,236.47,0.2
5491,1573,4,1539.87,0.0
5202,200,2,154.75,0.1
17558,537,1,1032.98,0.0
2534,96,5,1952.53,0.05
10792,1583,5,1151.41,0.2
7455,1181,5,793.31,0.1
1590,1353,3,295.91,0.0
986,462,5,254.71,0.05
15123,1663,5,1890.92,0.15
9658,284,4,1991.88,0.0
16284,996,3,62.49,0.1
17434,517,5,1848.4,0.15
4955,1053,1,1095.5,0.1
12200,1460,2,1213.35,0.2
10521,1134,2,464.54,0.0
19326,149,5,1734.37,0.05
3862,1051,5,1738.36,0.15
5121,1593,2,76.22,0.2
14939,485,4,735.05,0.2
5382,191,2,1882.42,0.05
18900,343,5,797.16,0.2
5928,1527,3,1157.99,0.0
16020,129,1,271.01,0.0
12676,1700,4,1357.63,0.05
19308,371,5,1579.51,0.2
11708,577,5,607.02,0.05
7389,365,1,1211.99,0.05
5225,1827,3,411.1,0.2
16855,319,4,662.64,0.05
17358,1881,3,62.4,0.1
6466,1044,1,1508.42,0.2
2777,133,4,522.09,0.15
16061,726,2,1592.38,0.1
9818,783,4,1145.21,0.1
10168,1459,4,1967.32,0.1
5857,711,3,1725.09,0.2
12498,627,4,602.06,0.15
11855,1233,3,328.19,0.0
901,293,4,105.9,0.15
13214,1231,5,1282.96,0.05
17891,51,4,947.98,0.2
1264,904,1,1492.77,0.05
1774,301,1,1484.73,0.1
805,1225,2,725.12,0.0
9443,1111,1,67.23,0.0
2124,366,4,211.49,0.15
12508,133,4,522.09,0.2
5732,1015,5,1634.09,0.15
14223,68,5,1008.19,0.0
15698,1875,1,33.16,0.05
2334,1475,1,405.11,0.1
18978,261,4,503.95,0.15
14147,1634,3,1476.81,0.2
15195,1064,4,446.29,0.1
12601,1246,3,937.05,0.05
5755,1735,4,1506.49,0.0
17629,1516,1,1405.93,0.0
5693,1485,2,714.47,0.2
7811,1339,5,1007.29,0.2
9534,960,2,770.18,0.05
13471,212,3,1901.82,0.15
17676,450,5,477.29,0.0
1033,1455,4,927.63,0.15
14539,1728,5,1637.47,0.1
9330,1451,4,1920.43,0.15
2765,1976,3,1656.76,0.1
15408,251,3,1409.26,0.2
9350,1052,5,1823.42,0.05
6973,575,5,1010.27,0.2
14785,785,3,142.51,0.2
2681,528,3,838.68,0.1
12500,579,3,1760.03,0.15
7449,1225,2,725.12,0.2
11220,1651,3,993.09,0.05
2713,1982,2,1925.48,0.15
147,1555,5,762.7,0.15
17650,1025,4,1318.62,0.2
9541,1825,4,1494.13,0.1
17535,886,2,1763.9,0.05
9303,144,5,979.02,0.2
1444,1034,5,1097.87,0.15
10750,1683,4,1395.24,0.15
10020,824,2,402.92,0.2
3415,1521,3,28.15,0.2
19762,1760,1,1803.81,0.0
13150,789,3,1995.59,0.05
6924,515,2,1637.66,0.05
88,1949,5,422.41,0.15
16235,1301,5,361.38,0.1
17290,313,3,905.85,0.2
16427,1484,5,1260.79,0.0
2194,549,5,1510.71,0.0
7965,123,1,97.2,0.15
9719,1811,3,996.42,0.1
6163,802,4,471.05,0.05
2762,1330,4,1140.28,0.0
8748,318,3,1114.96,0.0
15189,1866,1,959.34,0.0
3490,489,4,749.53,0.05
5725,521,2,1277.7,0.05
7752,1966,5,443.31,0.0
10927,553,4,886.47,0.2
7477,1332,4,1407.18,0.15
8619,1287,5,1514.61,0.1
12324,720,1,296.76,0.2
10656,1939,2,598.81,0.2
11773,645,5,1802.77,0.15
9324,1897,2,569.44,0.2
5409,874,3,113.74,0.1
14419,1441,4,1990.07,0.15
15443,885,1,840.17,0.05
11354,837,3,288.49,0.0
13300,1681,4,1291.12,0.1
15002,130,2,1192.93,0.15
8056,1103,4,1917.52,0.0
9597,702,5,1421.73,0.1
18951,932,4,304.11,0.0
15636,491,3,1002.66,0.05
18103,1528,5,1005.95,0.1
13863,736,1,614.49,0.05
10861,842,5,48.72,0.15
7723,540,5,607.38,0.2
7394,1001,4,1048.59,0.2
15581,1405,2,585.9,0.05
511,1280,5,1589.81,0.0
6888,928,4,1171.05,0.1
12560,1097,5,1291.13,0.1
11580,110,5,1042.24,0.1
14690,1163,1,829.39,0.15
4517,1347,1,1233.91,0.2
19563,1007,2,105.45,0.2
2823,1551,5,1276.96,0.15
5472,1252,3,26.06,0.0
844,826,1,1564.92,0.2
10533,832,1,1315.44,0.1
3259,1869,5,1889.79,0.2
8607,680,1,1699.11,0.05
142,560,2,1972.34,0.1
7131,498,5,1169.49,0.2
3568,1890,3,1241.22,0.0
17437,262,2,1707.4,0.15
15502,1055,4,1925.14,0.05
937,642,1,819.05,0.0
2568,1345,1,265.1,0.1
943,767,2,492.74,0.05
13645,1078,5,921.15,0.0
11599,4,4,469.16,0.1
8919,1991,2,1510.92,0.0
2997,939,5,603.89,0.2
5697,1872,4,527.26,0.0
8097,1401,5,1284.58,0.15
12576,1665,3,736.03,0.05
1174,355,1,1902.83,0.1
16284,32,4,1538.35,0.15
19580,1560,4,1717.42,0.2
2563,242,3,1740.05,0.2
1754,489,1,749.53,0.05
12153,758,2,734.0,0.05
2030,1044,5,1508.42,0.2
18992,221,2,1317.03,0.15
18673,442,2,239.93,0.1
14894,378,4,1407.15,0.2
15162,1794,1,1109.8,0.0
3249,1370,3,47.87,0.2
6288,836,2,61.27,0.0
8234,857,2,1341.7,0.2
9,831,2,1999.21,0.0
5789,1012,3,1652.69,0.0
3211,15,3,559.56,0.1
19105,1696,4,13.57,0.05
9165,223,4,886.87,0.1
13215,1007,1,105.45,0.0
6121,1092,5,1894.22,0.2
6609,858,1,27.73,0.05
15930,564,5,1308.8,0.05
7611,388,5,1223.14,0.05
4068,1059,3,1857.61,0.05
10408,1748,2,289.01,0.15
13303,1478,1,1030.55,0.0
16020,812,2,247.3,0.05
8444,53,5,825.15,0.05
12819,458,5,1008.21,0.2
13754,1555,3,762.7,0.1
5218,253,5,590.27,0.15
4824,1629,1,213.32,0.1
6638,679,4,139.01,0.05
9660,420,2,590.42,0.1
18643,222,1,379.23,0.0
1817,541,3,1309.1,0.1
6618,1365,1,1322.44,0.0
17157,871,5,1395.91,0.2
4542,477,3,839.18,0.05
16061,450,3,477.29,0.2
4096,64,4,1394.7,0.15
4334,688,5,655.34,0.15
11625,1572,2,936.58,0.05
19969,266,3,1491.62,0.1
11343,57,3,371.06,0.0
10048,1667,5,1081.57,0.0
145,86,2,505.99,0.1
7643,850,4,1469.32,0.1
15840,1938,3,1686.61,0.1
19537,1707,2,1887.09,0.05
17853,1399,3,1649.54,0.1
8354,671,4,521.18,0.2
15557,1538,5,339.18,0.05
9891,1424,3,954.05,0.15
17644,214,1,1304.76,0.2
4646,550,2,896.26,0.15
2020,874,5,113.74,0.05
10626,991,1,1672.24,0.05
1454,427,4,1603.29,0.2
10756,351,2,1023.41,0.0
11752,1385,4,638.61,0.15
15626,393,2,281.11,0.15
10252,1671,2,1005.39,0.0
19372,928,3,1171.05,0.15
19140,4,1,469.16,0.2
3854,1386,5,1760.86,0.05
2368,437,3,1899.19,0.0
2782,1317,2,1867.37,0.0
15821,1008,4,1635.12,0.2
6889,1476,3,1546.71,0.2
18041,1891,4,744.95,0.05
10478,2000,2,1444.49,0.15
17491,1552,2,1286.31,0.05
12056,1179,4,482.32,0.05
11391,1058,4,935.33,0.05
1118,199,1,1322.55,0.15
41,1415,4,1583.18,0.2
5041,284,1,1991.88,0.1
15657,286,4,1176.74,0.05
829,1702,2,656.1,0.05
18371,1588,2,1071.58,0.05
2820,1475,1,405.11,0.0
15288,700,5,971.79,0.1
7592,343,2,797.16,0.05
3623,989,2,1757.56,0.1
12001,1706,4,392.93,0.1
8521,1053,1,1095.5,0.15
16501,319,1,662.64,0.0
14459,1288,1,389.97,0.1
5525,899,1,1560.19,0.0
11937,1261,2,380.06,0.2
14568,758,4,734.0,0.2
2656,1916,1,1895.1,0.15
3405,284,3,1991.88,0.2
3422,14,2,1970.52,0.0
6883,1260,3,1298.67,0.2
640,1755,4,1342.85,0.1
18903,371,4,1579.51,0.05
12021,1924,1,1209.01,0.1
16051,1741,3,1228.79,0.2
11086,1711,4,1457.07,0.05
13248,1830,4,1595.1,0.15
17396,1122,4,471.87,0.0
1311,1417,3,1133.16,0.05
3832,1702,4,656.1,0.1
17083,1533,4,494.24,0.15
3589,1676,3,333.71,0.05
806,1227,2,1155.82,0.05
3715,991,1,1672.24,0.05
5794,883,3,1337.94,0.1
6884,1206,2,798.77,0.1
614,1891,2,744.95,0.2
3253,1676,4,333.71,0.15
14324,1882,2,904.7,0.2
531,700,3,971.79,0.0
9540,1522,1,1770.35,0.15
15908,705,1,1562.58,0.1
3722,747,1,1234.07,0.2
1483,1268,3,1572.52,0.15
13503,340,2,659.6,0.05
2622,1610,1,286.77,0.2
10044,1367,4,1959.69,0.0
5497,1035,2,438.6,0.05
11584,820,4,1817.07,0.05
64,1489,5,467.23,0.1
840,1588,5,1071.58,0.15
15666,1466,2,1810.39,0.0
16884,145,1,780.77,0.15
